,Tweets,clean_tweet,polarity,subjectivity,,Product,,,,,
12-05-2020 17:24,b'RT @Verizon: A live performance from @AliciaKeys in support of small businesses in need? Doesn\xe2\x80\x99t get much better than that. \xf0\x9f\x94\xa5 See how you c\xe2\x80\xa6',live performance from support small businesses need Doesn much better than that,0,0,,0,,,,,
12-05-2020 17:24,b'Attending Rebooting the Entertainment Industry webinar presented by @Variety @PWC &amp; @AdCouncil. Moderator Todd Span\xe2\x80\xa6 https://t.co/VkO3SsK1Zm',Attending Rebooting Entertainment Industry webinar presented Moderator Todd Span https,0,0.5,,0,,,,,
12-05-2020 17:23,"b'RT @Verizon: Tonight, @12WillPower, @joeylogano, @h3lio, @smclaughlin93 and all 14 @Team_Penske drivers hit the iRacing circuit to help sup\xe2\x80\xa6'",Tonight drivers iRacing circuit help,-0.3,0.55,,-0.165,,,,,
12-05-2020 17:20,b'. @Verizon @salesforce @google @Facebook are some of the several major US technology companies splashing out millio\xe2\x80\xa6 https://t.co/lpojuZepdV',some several major technology companies splashing millio https lpojuZepdV,0,0,,0,,,,,
12-05-2020 17:19,b'RT @Verizon: A live performance from @AliciaKeys in support of small businesses in need? Doesn\xe2\x80\x99t get much better than that. \xf0\x9f\x94\xa5 See how you c\xe2\x80\xa6',live performance from support small businesses need Doesn much better than that,0,0,,0,,,,,
12-05-2020 17:13,b'@MyCVEC @Verizon @RepRiggleman our real estate company\xe2\x80\x99s telephone number is on day 5 of teleport limbo. Can anyone\xe2\x80\xa6 https://t.co/1B0CCjqjfG',real estate company telephone number teleport limbo anyone https CCjqjfG,-0.466666667,0.666666667,,-0.311111111,,,,,
12-05-2020 17:13,"b'Our ultra-rugged flip phone, DuraXV Extreme, was voted one of \xe2\x80\x9cThe Best @Verizon Phones for 2020\xe2\x80\x9d by @PCMag. Here\xe2\x80\x99s\xe2\x80\xa6 https://t.co/JUKpAcPL5t'",ultra rugged flip phone DuraXV Extreme voted cThe Best Phones Here https JUKpAcPL,0.7,0.6,,0.42,,,,,
12-05-2020 17:11,"b'RT @Verizon: \xe2\x9d\xa4 this tweet for a reminder every Tuesday and Thursday to tune in to our #PayItForwardLIVE livestreams, where big names come t\xe2\x80\xa6'",this tweet reminder every Tuesday Thursday tune PayItForwardLIVE livestreams where names come,0.5,0.15,,0.075,,,,,
12-05-2020 17:11,b'RT @keselowski: You\xe2\x80\x99ve seen the Penske Games. Now try to imagine what will happen when all of us @team_penske drivers take on iRacing toget\xe2\x80\xa6',seen Penske Games imagine what will happen when drivers take iRacing toget,0,0,,0,,,,,
12-05-2020 17:07,b'RT @keselowski: You\xe2\x80\x99ve seen the Penske Games. Now try to imagine what will happen when all of us @team_penske drivers take on iRacing toget\xe2\x80\xa6',seen Penske Games imagine what will happen when drivers take iRacing toget,0.2125,0.625,,0.1328125,,,,,
12-05-2020 17:06,b'RT @Tua: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon captured\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii captured,0.225,0.266666667,,0.06,,,,,
12-05-2020 17:05,b'- @Verizon Teams Up With Google To Offer Next-gen Cloud #Gaming Experience \n\n#VerizonFios #GoogleStadia\n\nhttps://t.co/E72WaDLKTg',Teams With Google Offer Next Cloud Gaming Experience VerizonFios GoogleStadia nhttps WaDLKTg,1,0.3,,0.3,,,,,
12-05-2020 17:05,b'RT @Verizon: A live performance from @AliciaKeys in support of small businesses in need? Doesn\xe2\x80\x99t get much better than that. \xf0\x9f\x94\xa5 See how you c\xe2\x80\xa6',live performance from support small businesses need Doesn much better than that,0,0,,0,,,,,
12-05-2020 17:04,b'I love when @Verizon takes advantage of the elderly.... SUPER COOL GUYS.',love when takes advantage elderly SUPER COOL GUYS,-0.9,0.95,,-0.855,,,,,
12-05-2020 17:03,"b""RT @Team_Penske: Today's the day! \xf0\x9f\x8f\x81\n\nAll 14 Team Penske drivers are competing against each other in some fun @iRacing events in support of\xe2\x80\xa6""",Today nAll Team Penske drivers competing against each other some events support,0,0,,0,,,,,
12-05-2020 17:03,"b'RT @Verizon: Tonight, @12WillPower, @joeylogano, @h3lio, @smclaughlin93 and all 14 @Team_Penske drivers hit the iRacing circuit to help sup\xe2\x80\xa6'",Tonight drivers iRacing circuit help,0,0,,0,,,,,
12-05-2020 17:02,b'@verizon this company is what I call BULLIES.  They continue to validate an account that I closed and have filed se\xe2\x80\xa6 https://t.co/UsfjlL7qXJ',this company what call BULLIES They continue validate account that closed have filed https UsfjlL,-0.05,0,,0,,,,,
12-05-2020 17:00,"b'So, within 2 hours of breaking my phone, @verizon was able to get me a new one, at a store near me, with a contactl\xe2\x80\xa6 https://t.co/3lZBTJ3XtB'",within hours breaking phone able store near with contactl https lZBTJ,0,1,,0,,,,,
12-05-2020 16:58,"b""RT @Team_Penske: Today's the day! \xf0\x9f\x8f\x81\n\nAll 14 Team Penske drivers are competing against each other in some fun @iRacing events in support of\xe2\x80\xa6""",Today nAll Team Penske drivers competing against each other some events support,-0.1,0.8,,-0.08,,,,,
12-05-2020 16:58,"b""Hey @Verizon.  Why aren't you using your 5G network on these nationally televised Senate hearings?\n\nCDC Directer is\xe2\x80\xa6 https://t.co/u1q51Jebtx""",aren using your network these nationally televised Senate hearings nCDC Directer https Jebtx,0.2,0.1,,0.02,,,,,
12-05-2020 16:55,"b'RT @Verizon: Tonight, @12WillPower, @joeylogano, @h3lio, @smclaughlin93 and all 14 @Team_Penske drivers hit the iRacing circuit to help sup\xe2\x80\xa6'",Tonight drivers iRacing circuit help,0.2,0.1,,0.02,,,,,
12-05-2020 16:50,"b'Let\xe2\x80\x99s #PayItForwardLIVE! 1 of most successful racing teams @TeamPenske will compete in 3 races, 3 new iRacing cars\xe2\x80\xa6 https://t.co/pk7TRZGRYz'",PayItForwardLIVE most successful racing teams will compete races iRacing cars https TRZGRYz,0.5,0.5,,0.25,,,,,
12-05-2020 16:50,"b""Ladies &amp; gentlemen, start your engines! Tonight on #PayItForwardLive, it's @Team_Penske iRacing to support small bu\xe2\x80\xa6 https://t.co/9fY4MXjDU3""",Ladies gentlemen start your engines Tonight PayItForwardLive iRacing support small https MXjDU,0,0,,0,,,,,
12-05-2020 16:49,"b""Support Detroit's #SmallBiz during #COVID19! Tune into @Team_Penske &amp; @JamieLittleTV tonight at 8pm ET on @Verizon.\xe2\x80\xa6 https://t.co/PljbB4KFnV""",Support Detroit SmallBiz during COVID Tune into tonight https PljbB KFnV,0,0,,0,,,,,
12-05-2020 16:48,b'RT @jpmontoya: Very Excited to be part of this!!! It is going to be alot of fun!!! Don\xe2\x80\x99t miss it!! #PayItForwardLIVE @Team_Penske @Verizon',Very Excited part this going alot miss PayItForwardLIVE,-0.2,0.8,,-0.16,,,,,
12-05-2020 16:47,"b'RT @Verizon: Tonight, @12WillPower, @joeylogano, @h3lio, @smclaughlin93 and all 14 @Team_Penske drivers hit the iRacing circuit to help sup\xe2\x80\xa6'",Tonight drivers iRacing circuit help,0.9,0.875,,0.7875,,,,,
12-05-2020 16:46,b'RT @keselowski: You\xe2\x80\x99ve seen the Penske Games. Now try to imagine what will happen when all of us @team_penske drivers take on iRacing toget\xe2\x80\xa6',seen Penske Games imagine what will happen when drivers take iRacing toget,0,0,,0,,,,,
12-05-2020 16:46,"b""@Verizon I missed a payment thanks to the pandemic and now your company won't let me use my bank account to pay the\xe2\x80\xa6 https://t.co/98PfxR1JFZ""",missed payment thanks pandemic your company bank account https PfxR,0,0,,0,,,,,
12-05-2020 16:46,"b'Thank you, @Verizon! Amazing idea to add charity donations as a monthly reward! I hope charity donations remain an option indefinitely.'",Thank Amazing idea charity donations monthly reward hope charity donations remain option indefinitely,-0.125,0.2,,-0.025,,,,,
12-05-2020 16:46,b'@Verizon wtf going on w my service',going service,-1,1,,-1,,,,,
12-05-2020 16:45,b'RT @Verizon: A live performance from @AliciaKeys in support of small businesses in need? Doesn\xe2\x80\x99t get much better than that. \xf0\x9f\x94\xa5 See how you c\xe2\x80\xa6',live performance from support small businesses need Doesn much better than that,0.458333333,0.5,,0.229166667,,,,,
12-05-2020 16:42,"b""RT @ChicagolndSpdwy: In these trying times we'd like to encourage fans to help support our local small business partners with @Verizon\xe2\x80\x99s #P\xe2\x80\xa6""",these trying times like encourage fans help support local small business partners with,0,0,,0,,,,,
12-05-2020 16:39,b'@sprint @TMobileArena Y\xe2\x80\x99all Merged ? Oh na im goin to @Verizon y\xe2\x80\x99all trippin',Merged goin trippin,0.25,0.944444444,,0.236111111,,,,,
12-05-2020 16:39,b'@Team_Penske @Verizon @iRacing I think the fans watching are the real winners in this \xf0\x9f\x98\x81 Not to mention all the great small businesses! \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',think fans watching real winners this mention great small businesses,-0.1,0.8,,-0.08,,,,,
12-05-2020 16:39,b'RT @Verizon: A live performance from @AliciaKeys in support of small businesses in need? Doesn\xe2\x80\x99t get much better than that. \xf0\x9f\x94\xa5 See how you c\xe2\x80\xa6',live performance from support small businesses need Doesn much better than that,-0.125,0.2,,-0.025,,,,,
12-05-2020 16:38,b'RT @ilporcito: Dear @Verizon I am being told by your customer service representative that the wrong person in my family died and that I wil\xe2\x80\xa6',Dear being told your customer service representative that wrong person family died that,0,0,,0,,,,,
12-05-2020 16:35,b'RT @LISC_HQ: Place your bets for tonight\xe2\x80\x99s @iRacing live event for @Verizon\xe2\x80\x99s #PayItForwardLIVE. @Team_Penske has members from 5 #racing se\xe2\x80\xa6',Place your bets tonight live event PayItForwardLIVE members from racing,-0.291666667,0.541666667,,-0.157986111,,,,,
12-05-2020 16:35,b'RT @Team_Penske: Who you got to win each of our three races tonight? \n\n@Verizon @iRacing #PayItForwardLIVE https://t.co/c7leruvFDB',each three races tonight PayItForwardLIVE https leruvFDB,-0.2,0.733333333,,-0.146666667,,,,,
12-05-2020 16:33,b'Well Mother\xe2\x80\x99s Day didn\xe2\x80\x99t stop on Sunday got my Mom a new phone cause hers was on death row and also a tablet for fr\xe2\x80\xa6 https://t.co/khVXKIlnUM',Well Mother didn stop Sunday phone cause hers death also tablet https khVXKIlnUM,-0.2,0.733333333,,-0.146666667,,,,,
12-05-2020 16:31,b'@Verizon My Disappointment is off the charts https://t.co/pzfzW7srls',Disappointment charts https pzfzW srls,0,0,,0,,,,,
12-05-2020 16:31,b'@12WillPower @Team_Penske @Verizon Awesome cause.',Awesome cause,0,0,,0,,,,,
12-05-2020 16:30,"b""RT @12WillPower: TONIGHT: Make sure to tune in as I take on all of my @Team_Penske teammates on iRacing for @Verizon's #PayItForwardLIVE, i\xe2\x80\xa6""",TONIGHT Make sure tune take teammates iRacing PayItForwardLIVE,0.2125,0.625,,0.1328125,,,,,
12-05-2020 16:30,b'Who you got to win each of our three races tonight? \n\n@Verizon @iRacing #PayItForwardLIVE https://t.co/c7leruvFDB',each three races tonight PayItForwardLIVE https leruvFDB,0,0,,0,,,,,
12-05-2020 16:30,"b""14 @Team_Penske drivers will race for @Verizon's #PayItForwardLIVE coronavirus relief: https://t.co/LUilfSq2T0 https://t.co/7c7CxsY6MZ""",drivers will race PayItForwardLIVE coronavirus relief https LUilfSq https CxsY,0.2125,0.625,,0.1328125,,,,,
12-05-2020 16:29,"b""I\xe2\x80\x99ll be live tweeting the @Team_Penske event on iRacing for @Verizon's #PayItForwardLIVE\xc2\xa0, in support of America's\xe2\x80\xa6 https://t.co/xiQab0kJUN""",live tweeting event iRacing PayItForwardLIVE support America https xiQab kJUN,-0.2,0.733333333,,-0.146666667,,,,,
12-05-2020 16:28,"b""RT @LISCMaurice: .@IndyLISC is gonna love tonight's #PayItForwardLIVE show. #Indy500 champ @h3lio is competing against fellow @Team_Penske\xe2\x80\xa6""",gonna love tonight PayItForwardLIVE show Indy champ competing against fellow,-0.125,0.283333333,,-0.035416667,,,,,
12-05-2020 16:28,b'#COVID19 exposes the need for better networks to support ubiquitous #TeleHealth.  Great discussion between @Cisco\xe2\x80\xa6 https://t.co/t8zGqVaX43',COVID exposes need better networks support ubiquitous TeleHealth Great discussion between https zGqVaX,0.2125,0.625,,0.1328125,,,,,
12-05-2020 16:27,b'RT @keselowski: You\xe2\x80\x99ve seen the Penske Games. Now try to imagine what will happen when all of us @team_penske drivers take on iRacing toget\xe2\x80\xa6',seen Penske Games imagine what will happen when drivers take iRacing toget,0,0,,0,,,,,
12-05-2020 16:27,b'@Verizon @aliciakeys singing songs is not going to help pay the bills',singing songs going help bills,0.2125,0.625,,0.1328125,,,,,
12-05-2020 16:26,b'@phjackson5 @Verizon On it. Thank you.',Thank,0.2125,0.625,,0.1328125,,,,,
12-05-2020 16:26,"b'Hey @Verizon - You have a \xe2\x80\x9cnext day by 10:30 am\xe2\x80\x9d option on shipping that, in real life, translates to \xe2\x80\x9c3-4 days fro\xe2\x80\xa6 https://t.co/gtETNDwk9L'",have cnext option shipping that real life translates days https gtETNDwk,-0.145833333,0.270833333,,-0.039496528,,,,,
12-05-2020 16:26,"b'RT @NetworkWorld: #COVID19 pandemic reveals need for better #telemedicine, particularly the need for high-speed internet. Without that, #te\xe2\x80\xa6'",COVID pandemic reveals need better telemedicine particularly need high speed internet Without that,0,1,,0,,,,,
12-05-2020 16:25,b'RT @NevilleRay: #ICYMI on the Q1 Call: \xf0\x9f\x8e\x99\n \n\xe2\x98\x91\xef\xb8\x8fTMUS mid-band 5G launched in Philly\n\xe2\x8f\xb0We did that in less than a month\n\xf0\x9f\xa4\x94Did you know this fun f\xe2\x80\xa6',ICYMI Call fTMUS band launched Philly that less than month know this,0,0,,0,,,,,
12-05-2020 16:25,"b"".@IndyLISC is gonna love tonight's #PayItForwardLIVE show. #Indy500 champ @h3lio is competing against fellow\xe2\x80\xa6 https://t.co/Wr9IyCo4wu""",gonna love tonight PayItForwardLIVE show Indy champ competing against fellow https IyCo,0.4,0.9,,0.36,,,,,
12-05-2020 16:23,"b'RT @Verizon: Tonight, @12WillPower, @joeylogano, @h3lio, @smclaughlin93 and all 14 @Team_Penske drivers hit the iRacing circuit to help sup\xe2\x80\xa6'",Tonight drivers iRacing circuit help,0,0,,0,,,,,
12-05-2020 16:22,b'RT @elementsmag: Hackers assume small businesses won\xe2\x80\x99t have the same defenses as large companies.\n\nHow to protect your pharmacy from online\xe2\x80\xa6',Hackers assume small businesses have same defenses large companies nHow protect your pharmacy from online,0.733333333,0.966666667,,0.708888889,,,,,
12-05-2020 16:22,b'Hackers assume small businesses won\xe2\x80\x99t have the same defenses as large companies.\n\nHow to protect your pharmacy from\xe2\x80\xa6 https://t.co/D8Mn9mwUHJ',Hackers assume small businesses have same defenses large companies nHow protect your pharmacy from https mwUHJ,1,0.3,,0.3,,,,,
12-05-2020 16:20,"b""RT @LISC_HQ: Rev your engines! It\xe2\x80\x99s time for @Verizon's #PayItForwardLIVE with pro-racers from @Team_Penske competing from home in a specia\xe2\x80\xa6""",your engines time PayItForwardLIVE with racers from competing from home specia,0.2125,0.625,,0.1328125,,,,,
12-05-2020 16:19,"b'RT @Verizon: Tonight, @12WillPower, @joeylogano, @h3lio, @smclaughlin93 and all 14 @Team_Penske drivers hit the iRacing circuit to help sup\xe2\x80\xa6'",Tonight drivers iRacing circuit help,-0.5,0.455555556,,-0.227777778,,,,,
12-05-2020 16:18,b'RT @PenskeESports: ICYMI: @12WillPower and @AustinCindric join the @supercars All Stars Eseries from @COTA! \xe2\xad\x90\n\n@FordAustralia | @FordPerfor\xe2\x80\xa6',ICYMI join Stars Eseries from,0,0,,0,,,,,
12-05-2020 16:17,b'RT @LISC_HQ: Place your bets for tonight\xe2\x80\x99s @iRacing live event for @Verizon\xe2\x80\x99s #PayItForwardLIVE. @Team_Penske has members from 5 #racing se\xe2\x80\xa6',Place your bets tonight live event PayItForwardLIVE members from racing,0,0,,0,,,,,
12-05-2020 16:17,b'This was really cool! Thanks @Verizon https://t.co/mclXu8hZl7',This really cool Thanks https mclXu,0.2125,0.625,,0.1328125,,,,,
12-05-2020 16:17,"b'RT @Verizon: Tonight, @12WillPower, @joeylogano, @h3lio, @smclaughlin93 and all 14 @Team_Penske drivers hit the iRacing circuit to help sup\xe2\x80\xa6'",Tonight drivers iRacing circuit help,0.2125,0.625,,0.1328125,,,,,
12-05-2020 16:16,b'RT @Verizon: A live performance from @AliciaKeys in support of small businesses in need? Doesn\xe2\x80\x99t get much better than that. \xf0\x9f\x94\xa5 See how you c\xe2\x80\xa6',live performance from support small businesses need Doesn much better than that,-0.081818182,0.4,,-0.032727273,,,,,
12-05-2020 16:16,b'RT @keselowski: You\xe2\x80\x99ve seen the Penske Games. Now try to imagine what will happen when all of us @team_penske drivers take on iRacing toget\xe2\x80\xa6',seen Penske Games imagine what will happen when drivers take iRacing toget,0,0,,0,,,,,
