,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
06-05-2020 22:06,"b'@sprint I don\xe2\x80\x99t know the name of the person who just helped me through your chat, but they did an awesome job! They\xe2\x80\xa6 https://t.co/X8B2SZgGca'",know name person just helped through your chat they awesome They https SZgGca,-0.3,0.383333333,,-0.115,,,
06-05-2020 22:01,b'@sprint instead if raiding people\xe2\x80\x99s home internet with #casapebble upgrade your towers. Definitely considering swit\xe2\x80\xa6 https://t.co/5GlpLeBBpq',instead raiding people home internet with casapebble upgrade your towers Definitely considering swit https GlpLeBBpq,0.15,0.45,,0.0675,,,
06-05-2020 22:00,b'@sprint need to go out of business! they have poor service but make it so hard to leave their company',need business they have poor service make hard leave their company,0.35,0.691666667,,0.242083333,,,
06-05-2020 21:50,b'Hey @sprint  Can you not send door to door salesmen in the middle of a pandemic in Florida? That would be appreciated.',send door door salesmen middle pandemic Florida That would appreciated,0,0.8125,,0,,,
06-05-2020 21:48,b'@mo0dymel @sprint Lol hook it up',hook,0,0,,0,,,
06-05-2020 21:47,b'@Johnson87129721 @sprint Good luck',Good luck,0,0,,0,,,
06-05-2020 21:45,b'S/o to Danny here at our @Sprint location in the HEB on Research! Danny helped Marcus find the perfect phone for hi\xe2\x80\xa6 https://t.co/PZyUWXGa6r',Danny here location Research Danny helped Marcus find perfect phone https PZyUWXGa,-0.05,0.25,,-0.0125,,,
06-05-2020 21:36,b'@mo0dymel @sprint Can I have it? Please',have Please,0.083333333,0.283333333,,0.023611111,,,
06-05-2020 21:35,"b'RT @sprint: It\xe2\x80\x99s official, we\xe2\x80\x99re merging with @TMobile!\n \nNow more than ever, you need a network that is 100% committed to keeping you conn\xe2\x80\xa6'",official merging with nNow more than ever need network that committed keeping conn,0,0,,0,,,
06-05-2020 21:34,"b""So @sprint emails me today, congrats on 3 years with them. What I'd really like is a reduction on my monthly bill thx.""",emails today congrats years with them What really like reduction monthly bill,0.45,0.55,,0.2475,,,
06-05-2020 21:33,b'@Superiortek83 @sprint Can I have your $3 Panera gift car? Please Dm me',have your Panera gift Please,0,0,,0,,,
06-05-2020 21:33,b'@KWatersGGI @sprint I hate sprint',hate sprint,0.5,0.583333333,,0.291666667,,,
06-05-2020 21:32,b'RT @KWatersGGI: Im truly shocked at how bad @sprint customer service is!! I\xe2\x80\x99ve worked in CS for 10 years!! If a employee misinformed the cu\xe2\x80\xa6',truly shocked customer service worked years employee misinformed,0.5,0.5,,0.25,,,
06-05-2020 21:30,"b""@ATT I'm so sorry I left you for @sprint they are HORRIBLE!""",sorry left they HORRIBLE,0.1,0.8,,0.08,,,
06-05-2020 21:29,"b'@sprint @sprintcare Oh, so you need an itemized bill from my previous carrier in order to get the fake Mastercard g\xe2\x80\xa6 https://t.co/WbTEfHws61'",care need itemized bill from previous carrier order fake Mastercard https WbTEfHws,-0.8,0.9,,-0.72,,,
06-05-2020 21:25,b'@rcadden @TMobile @sprint Definitely a great experience to go through all the highs and lows. T-Mobile + Sprint tog\xe2\x80\xa6 https://t.co/yEhy4fexC7',Definitely great experience through highs lows Mobile Sprint https yEhy fexC,0,0,,0,,,
06-05-2020 21:24,"b'Hello again, is there any update on the additional PCS coming from @sprint . Will the new T-mobile use the extra PC\xe2\x80\xa6 https://t.co/QgtX2cRHLn'",Hello again there update additional coming from Will mobile extra https QgtX cRHLn,0,0,,0,,,
06-05-2020 21:12,b'@MikeSievert when will @sprint customers be able to use free WiFi on flights and get thanked with the T-Mobile Tues\xe2\x80\xa6 https://t.co/STUIKgxlDQ',when will customers able free WiFi flights thanked with Mobile Tues https STUIKgxlDQ,0,0,,0,,,
06-05-2020 21:10,"b""@sprintcare @sprint C'mon now! See this is why I left Sprint and went to T Mobile smh https://t.co/B3EaxXtfz1""",this left Sprint went Mobile https EaxXtfz,-0.2,0.8,,-0.16,,,
06-05-2020 21:08,b'RT @KWatersGGI: Im truly shocked at how bad @sprint customer service is!! I\xe2\x80\x99ve worked in CS for 10 years!! If a employee misinformed the cu\xe2\x80\xa6',truly shocked customer service worked years employee misinformed,-0.4,0.7,,-0.28,,,
06-05-2020 21:07,b'@sprintcare My faith has been restored. @Sprint not only called when they said they would but the @sprintcare agent\xe2\x80\xa6 https://t.co/UJClTup63n',faith been restored only called when they said they would agent https UJClTup,0.083333333,0.283333333,,0.023611111,,,
06-05-2020 21:07,b'@JessKalbarczyk_ @TMobile @sprint Feels good to have a positive message that you can shout from the rooftops for ea\xe2\x80\xa6 https://t.co/SoHhkgoG1N',Feels good have positive message that shout from rooftops https SoHhkgoG,0,0,,0,,,
06-05-2020 21:06,b'RT @KWatersGGI: Im truly shocked at how bad @sprint customer service is!! I\xe2\x80\x99ve worked in CS for 10 years!! If a employee misinformed the cu\xe2\x80\xa6',truly shocked customer service worked years employee misinformed,0.5,0.6,,0.3,,,
06-05-2020 21:05,"b""Every day I'm more pumped to be #TeamMagenta! @TMobile working through a merger with @Sprint (successfully I might\xe2\x80\xa6 https://t.co/dLgKAyniUv""",Every more pumped TeamMagenta working through merger with successfully might https dLgKAyniUv,-0.2,0.8,,-0.16,,,
06-05-2020 21:02,b'@ABC This is who @tmobile support and relied on to get the @sprint merger approved. @TrumpHotels',This support relied merger approved,0.123232323,0.473737374,,0.058379757,,,
06-05-2020 21:00,b'@sprint Make sure you look over you bill sprint customers just seen that I\xe2\x80\x99ve been charged for this device since April of 2019.',Make sure look over bill sprint customers just seen that been charged this device since April,0.083333333,0.283333333,,0.023611111,,,
06-05-2020 20:59,b'I can\xe2\x80\x99t stand @sprint worst service ever',stand worst service ever,-0.5,0.5,,-0.25,,,
06-05-2020 20:59,b'While I understand things are very difficult right now this experience has been beyond anything I have dealt with b\xe2\x80\xa6 https://t.co/Ajyp7hV3DY',While understand things very difficult right this experience been beyond anything have dealt with https Ajyp,0,0,,0,,,
06-05-2020 20:58,b'@sprint in April I switched from @Verizon Not 1 part of  process has been smooth Setting up  account took 4 hrs. No\xe2\x80\xa6 https://t.co/keu9RUdGRB',April switched from part process been smooth Setting account took https RUdGRB,0.071428571,0.714285714,,0.051020408,,,
06-05-2020 20:54,"b'@MyTechMusings @Verizon @sprint @timobile @opensignal And these are, probably not on #mmWV, but mid-band bandwidth,\xe2\x80\xa6 https://t.co/ckYS65QcoN'",these probably mmWV band bandwidth https ckYS QcoN,-0.186190476,0.65047619,,-0.121112472,,,
06-05-2020 20:53,b'@sprint my internet coverage is absolutely pitiful',internet coverage absolutely pitiful,0.25,0.333333333,,0.083333333,,,
06-05-2020 20:48,b'The @TMobile magenta machine continues its roll - 1Q20 net postpaid additions over 3/4 million subs &amp; ~$9B in reven\xe2\x80\xa6 https://t.co/jb6bGDpCAo',magenta machine continues roll postpaid additions over million subs reven https bGDpCAo,0,0,,0,,,
06-05-2020 20:46,b'Staying safe and staying energized #NewTMobile #sprint #sprintstrong #tmobilestrong @TMobile @sprint https://t.co/COW6KOU8pV',Staying safe staying energized NewTMobile sprint sprintstrong tmobilestrong https,-0.1,1,,-0.1,,,
06-05-2020 20:46,"b""Stores in early May are opening at a good clip.  @Verizon's info about going from 30% to 42% of stores open is of c\xe2\x80\xa6 https://t.co/vwGVwpXH8l""",Stores early opening good clip info about going from stores open https vwGVwpXH,0.6,0.796296296,,0.477777778,,,
06-05-2020 20:42,b'Customer of 7 years about to say goodbye @sprint and hello @Verizon',Customer years about goodbye hello,-1,1,,-1,,,
06-05-2020 20:41,"b'@sprint I\xe2\x80\x99ve been on the phone with three different customer service departments, and no one has helped me. Bout to\xe2\x80\xa6 https://t.co/pQlJbfbKmM'",been phone with three different customer service departments helped Bout https pQlJbfbKmM,0.2,0.2,,0.04,,,
06-05-2020 20:41,b'@El_Stago @NevilleRay @TMobile @sprint @nytimes @HuffPost @washingtonpost @CNN @guardian @SkyNews @foxnewsalert Its\xe2\x80\xa6 https://t.co/WwODOk6oUU',https WwODOk,0,0,,0,,,
06-05-2020 20:40,b'@G2G_Med1a Yo @sprint @sprintcare  maybe you guys could do something like this too.',care maybe guys could something like this,0,0,,0,,,
06-05-2020 20:32,"b""I wonder if @ATT or @Verizon charges to get my bill sent to me? @sprint does. @sprint also cuts off people's phones\xe2\x80\xa6 https://t.co/EoWPYR4lsm""",wonder charges bill sent does also cuts people phones https EoWPYR,0,0,,0,,,
06-05-2020 20:31,"b""@TMobileHelp @NevilleRay You've gone very quiet. Hope all is ok?. How much money did you spend to bride the Preside\xe2\x80\xa6 https://t.co/QayLsPJBtk""",gone very quiet Hope much money spend bride Preside https QayLsPJBtk,0,0,,0,,,
06-05-2020 20:30,b'Im truly shocked at how bad @sprint customer service is!! I\xe2\x80\x99ve worked in CS for 10 years!! If a employee misinforme\xe2\x80\xa6 https://t.co/kK8JyAAVOg',truly shocked customer service worked years employee misinforme https JyAAVOg,0.123232323,0.473737374,,0.058379757,,,
06-05-2020 20:30,b'Just thought I would reach out and explain to my friends and family that @sprint is absolutely garbage. Thank you f\xe2\x80\xa6 https://t.co/kuFb3zwuFC',Just thought would reach explain friends family that absolutely garbage Thank https kuFb zwuFC,-0.1,0.433333333,,-0.043333333,,,
06-05-2020 20:30,"b""UPSELLING @sprint charges you $2 if you want a paper bill sent to your mailbox so you don't miss any of their payme\xe2\x80\xa6 https://t.co/4jCGfzD6SW""",UPSELLING charges want paper bill sent your mailbox miss their payme https jCGfzD,0.653333333,0.893333333,,0.583644444,,,
06-05-2020 20:26,"b'@sprint @sprintcare can you guys PLEASE at least try and do SOMETHING about this outage in Tempe, AZ. It\xe2\x80\x99s been day\xe2\x80\xa6 https://t.co/qDHGvSB9Fc'",care guys PLEASE least SOMETHING about this outage Tempe been https qDHGvSB,0.1,0.4,,0.04,,,
06-05-2020 20:25,b'Imoressive that #5G speeds are higher than #wifi  The numbers in US are lower probably because of limited @Verizon\xe2\x80\xa6 https://t.co/3hmSGiNP72',Imoressive that speeds higher than wifi numbers lower probably because limited https hmSGiNP,0,0,,0,,,
06-05-2020 20:24,"b'@sprint how long does it take for someone to review/change plans? On the phone for 1.25 hours, and on my second age\xe2\x80\xa6 https://t.co/Dt5cU0Cne7'",long does take someone review change plans phone hours second https,0.333333333,0.833333333,,0.277777778,,,
06-05-2020 20:21,"b'Tell @sprint that you stopped your autopay over 2 weeks ago and all they hear is ""What\'s that? You wanna start your\xe2\x80\xa6 https://t.co/XDJhIbRqfA'",Tell that stopped your autopay over weeks they hear What that wanna start your https XDJhIbRqfA,0,0,,0,,,
06-05-2020 20:15,"b'@sprint now that you and @TMobile have merged can I pay T-Mobile pricing for my unlimited service, we\xe2\x80\x99re in the mid\xe2\x80\xa6 https://t.co/dJh7RDSvZD'",that have merged Mobile pricing unlimited service https RDSvZD,0.2,0.633333333,,0.126666667,,,
06-05-2020 20:15,"b'As the @TMobile - @sprint merger is finalized, reports have surfaced that T-Mobile will close 1,500-2,000 Metro by\xe2\x80\xa6 https://t.co/pzzdG0ydvL'",merger finalized reports have surfaced that Mobile will close Metro https pzzdG ydvL,0,0,,0,,,
06-05-2020 20:14,b'RT @jenn_chapela: I\xe2\x80\x99m really over @sprint rn bro smh',really over,-0.05,0.05,,-0.0025,,,
06-05-2020 20:13,b'Fuck @sprint   Just for old times sake.',Fuck Just times sake,0.083333333,0.283333333,,0.023611111,,,
06-05-2020 20:11,"b'So now that @sprint is apart of @TMobile, when do I get my free @netflix account?'",that apart when free account,0.020833333,0.216666667,,0.004513889,,,
06-05-2020 20:10,b'@sprint @TMobile Just incase you think im bullshitting https://t.co/A4PuMP4EIn',Just incase think bullshitting https PuMP,0,0,,0,,,
06-05-2020 20:09,b'@sprint @TMobile As loyal customers because of this merge they gave us 3 funky ass dollars to panera i guess we all\xe2\x80\xa6 https://t.co/Tp9zpPYUV2',loyal customers because this merge they gave funky dollars panera guess https zpPYUV,0.285714286,0.535714286,,0.153061224,,,
06-05-2020 20:08,"b""Can't wait to leave @sprint but sadly I'll be so broke in the meantime I'm trapped with their inhumane billing practices and subpar service.""",wait leave sadly broke meantime trapped with their inhumane billing practices subpar service,0,0,,0,,,
06-05-2020 20:07,b'@sprint Please tell me why you just sent an email telling me you merged with T-Mobile and as a gift to me as a cust\xe2\x80\xa6 https://t.co/9yibSKu9B5',Please tell just sent email telling merged with Mobile gift cust https yibSKu,0,0.5,,0,,,
06-05-2020 20:05,b'FUCK YALL @sprint',FUCK YALL,0,0,,0,,,
06-05-2020 19:57,b'@TMobile @sprint Can Sprint Stores help Tmobile customers / will Sprint also have Tmo. Tues or do we still have to go to Tmobile stores ??',Sprint Stores help Tmobile customers will Sprint also have Tues still have Tmobile stores,-0.051851852,0.262962963,,-0.013635117,,,
06-05-2020 19:47,b'Thanks alot @sprint for cutting off service during a national emergency/global pandemic. Class act. @sprintcare my ass',Thanks alot cutting service during national emergency global pandemic Class care,0,0,,0,,,
06-05-2020 19:37,b'@DenSavant @sprint Complete CHEEKS https://t.co/RVJoCKiVcT',Complete CHEEKS https RVJoCKiVcT,0,0,,0,,,
06-05-2020 19:37,b'@goatbrokeloose @NevilleRay @TMobile @sprint @nytimes @HuffPost @washingtonpost @CNN @guardian @SkyNews\xe2\x80\xa6 https://t.co/3BouB9rCxp',https BouB rCxp,0.4,0.5,,0.2,,,
06-05-2020 19:36,b'@Dirashi_ @sprint It all make sense but DAMN IT THIS SHIT SUCKS !!',make sense DAMN THIS SHIT SUCKS,-0.4,0.7,,-0.28,,,
06-05-2020 19:36,b'@DenSavant @sprint And if you wanna end up coming back to T-Mobile/sprint you\xe2\x80\x99ll have to pay T-Mobiles new prices w\xe2\x80\xa6 https://t.co/uYX4QOl21g',wanna coming back Mobile sprint have Mobiles prices https,0.2,0.2,,0.04,,,
06-05-2020 19:35,b'@DenSavant @sprint Lmaooo I feel you bruh I have too  but we have an advantage cause we have the grandfathered plan\xe2\x80\xa6 https://t.co/kVMal2Co6e',Lmaooo feel bruh have have advantage cause have grandfathered plan https kVMal,-0.175,0.333333333,,-0.058333333,,,
06-05-2020 19:34,b'@Dirashi_ @sprint Been wit these lame niggas too long to have to wait on anything..i need change NOW..\xf0\x9f\x92\x80',Been these lame niggas long have wait anything need change,0.2,0.1,,0.02,,,
06-05-2020 19:32,b'@DenSavant @sprint Bro wait it out they just merged with T-Mobile so within a year we gonna have access to a lot of\xe2\x80\xa6 https://t.co/i6Z8JycPlF',wait they just merged with Mobile within year gonna have access https JycPlF,0,0,,0,,,
06-05-2020 19:29,b'Damn...my @sprint is @TMobile now????',Damn,-0.075,0.35,,-0.02625,,,
06-05-2020 19:28,b'@jonbirger1 @sprint @panerabread For their own benefit...',their benefit,0,0,,0,,,
06-05-2020 19:26,b'@BlackManUSA @sprint @panerabread At least they remembered your anniversary.',least they remembered your anniversary,0.5,0.625,,0.3125,,,
06-05-2020 19:21,b'Hey @sprint @sprintcare @MichelCombes why can\xe2\x80\x99t someone tell me why you raised my bill $176 during a pandemic???\xe2\x80\xa6 https://t.co/OjtMJzPCSw',care someone tell raised bill during pandemic https OjtMJzPCSw,-0.125,0.625,,-0.078125,,,
06-05-2020 19:10,"b""@fourhourwindow @Mastercard @sprint Hi fourhourwindow! MasterCard doesn't  have access to account holder informatio\xe2\x80\xa6 https://t.co/vbD9jyMLtc""",fourhourwindow MasterCard doesn have access account holder informatio https jyMLtc,0.083333333,0.35,,0.029166667,,,
06-05-2020 19:05,"b""I've been a @sprint customer for 17? years and they gave me an anniversary present. $5 off my next bill and a $3 do\xe2\x80\xa6 https://t.co/hCXWiVVKM6""",been customer years they gave anniversary present next bill https hCXWiVVKM,0,1,,0,,,
06-05-2020 19:01,"b'@TMobile @sprint Maybe @sprint can help with the customer service. What happened!?!  Guys, I\xe2\x80\x99ve been told 3 differe\xe2\x80\xa6 https://t.co/hfLb1qsljn'",Maybe help with customer service What happened Guys been told differe https hfLb qsljn,-0.05,0.05,,-0.0025,,,
