,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
27-04-2020 02:10,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.125,0.375,,-0.046875,,,
27-04-2020 02:09,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.55,0.8,,0.44,,,
27-04-2020 02:08,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.028571429,0.323809524,,-0.009251701,,,
27-04-2020 02:06,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 02:04,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.35,0.694444444,,0.243055556,,,
27-04-2020 02:01,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.2,0.2,,0.04,,,
27-04-2020 02:00,"b'For teachers and students, the education-friendly platform PHXTV Classroom is available everyday!\n\n\xf0\x9f\x93\xba You can watch\xe2\x80\xa6 https://t.co/yEWHANXg8g'",teachers students education friendly platform PHXTV Classroom available everyday watch https yEWHANXg,0.25,0.25,,0.0625,,,
27-04-2020 02:00,"b'For teachers and students, the education-friendly platform PHXTV Classroom is available everyday!\n\n\xf0\x9f\x93\xba You can watch\xe2\x80\xa6 https://t.co/hMUm2PcQk7'",teachers students education friendly platform PHXTV Classroom available everyday watch https hMUm PcQk,-0.5,0.5625,,-0.28125,,,
27-04-2020 01:59,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.2,0.2,,0.04,,,
27-04-2020 01:58,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.25,0.25,,-0.0625,,,
27-04-2020 01:56,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.4,0.6,,-0.24,,,
27-04-2020 01:55,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:54,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.0625,0.3125,,0.01953125,,,
27-04-2020 01:52,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.5,1,,-0.5,,,
27-04-2020 01:51,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.1375,0.55,,-0.075625,,,
27-04-2020 01:50,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:49,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:48,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.2,0.2,,0.04,,,
27-04-2020 01:48,b'RT @Stranded_Epoch: Streaming @PlayVALORANT with @SpiringTitan\n\nCome on in for the lols of me being bad at KBM.\nLets see if the internet ag\xe2\x80\xa6',Streaming with nCome lols being nLets internet,0,0,,0,,,
27-04-2020 01:46,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.155555556,0.288888889,,-0.044938272,,,
27-04-2020 01:44,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.5,0.5,,0.25,,,
27-04-2020 01:44,b'@CenturyLink  is ABSOLUTE GARBAGE. Time to switch to @CableOne',ABSOLUTE GARBAGE Time switch,0,0,,0,,,
27-04-2020 01:43,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:41,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.268181818,0.65,,0.174318182,,,
27-04-2020 01:40,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.1,0.070833333,,-0.007083333,,,
27-04-2020 01:38,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.5,0.5,,0.25,,,
27-04-2020 01:37,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.483333333,0.7,,-0.338333333,,,
27-04-2020 01:34,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:32,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.577777778,0.644444444,,-0.372345679,,,
27-04-2020 01:31,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.6,0.9,,0.54,,,
27-04-2020 01:30,"b'@LukeVlaar @CenturyLink We\xe2\x80\x99ve had issues since Friday with their internet service:  no service, online states it wi\xe2\x80\xa6 https://t.co/IhGy44joxh'",issues since Friday with their internet service service online states https IhGy joxh,-0.7,1,,-0.7,,,
27-04-2020 01:29,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.2,0.4,,0.08,,,
27-04-2020 01:28,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:27,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.5,0.5,,0.25,,,
27-04-2020 01:26,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.35,0.45,,0.1575,,,
27-04-2020 01:25,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:24,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.5,0.5,,0.25,,,
27-04-2020 01:23,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:22,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,1,,0,,,
27-04-2020 01:21,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.2,0.3,,-0.06,,,
27-04-2020 01:20,b'@NikkiBeezley Is CenturyLink your WiFi provider?',CenturyLink your WiFi provider,0,0,,0,,,
27-04-2020 01:18,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.5,0.5,,0.25,,,
27-04-2020 01:17,"b'CenturyLink understands that services can be co-produced, and implicitly groks O-P/E=N. CEO Jeff Storey announces \xe2\x80\x9c\xe2\x80\xa6 https://t.co/l6Mt7vpFAK'",CenturyLink understands that services produced implicitly groks Jeff Storey announces https vpFAK,0,0,,0,,,
27-04-2020 01:17,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.25,0.75,,-0.1875,,,
27-04-2020 01:16,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.5,0.694444444,,0.347222222,,,
27-04-2020 01:16,b'@CenturyLink What else would bring me joy is if @CenturyLinkHelp reached out to me and asked me how they could help\xe2\x80\xa6 https://t.co/cfpSeGZnAC',What else would bring Help reached asked they could help https cfpSeGZnAC,0,0,,0,,,
27-04-2020 01:15,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,1,,0,,,
27-04-2020 01:13,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:12,b'Single longest chat session of my life trying to get a simple password reset on an email account #CenturyLink #fail',Single longest chat session life trying simple password reset email account CenturyLink fail,0.047222222,0.311111111,,0.014691358,,,
27-04-2020 01:11,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:10,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:09,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:07,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.142857143,0.771428571,,-0.110204082,,,
27-04-2020 01:06,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:05,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.345833333,0.533333333,,-0.184444444,,,
27-04-2020 01:04,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,1,,0,,,
27-04-2020 01:03,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 01:02,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.3,0,,0,,,
27-04-2020 01:00,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.1,0.5,,-0.05,,,
27-04-2020 00:59,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.5,0.5,,0.25,,,
27-04-2020 00:58,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 00:57,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 00:56,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 00:55,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
27-04-2020 00:50,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,
